customer_id,frequency,monetary,avg_order_value,first_order,last_order,recency,avg_rating,review_count,cluster
2076,1,4443.21,4443.21,2024-08-28,2024-08-28,-240,0.0,0.0,3
2077,2,9840.44,4920.22,2024-08-08,2024-10-14,-287,0.0,0.0,1
2078,1,6586.34,6586.34,2024-09-08,2024-09-08,-251,0.0,0.0,3
2079,2,7891.94,3945.97,2023-12-08,2024-07-22,-203,0.0,0.0,1
2080,1,2717.61,2717.61,2024-02-03,2024-02-03,-33,0.0,0.0,0
2081,1,5363.0,5363.0,2024-09-17,2024-09-17,-260,0.0,0.0,3
2082,2,10572.060000000001,5286.030000000001,2024-03-22,2024-07-24,-205,0.0,0.0,1
2083,2,4472.58,2236.29,2024-06-02,2024-06-13,-164,0.0,0.0,1
2084,1,5850.99,5850.99,2024-08-20,2024-08-20,-232,0.0,0.0,3
2085,1,3493.41,3493.41,2024-01-14,2024-01-14,-13,0.0,0.0,0
2086,2,1267.34,633.67,2024-09-26,2024-11-01,-305,0.0,0.0,1
2087,1,669.57,669.57,2024-01-03,2024-01-03,-2,0.0,0.0,0
2088,2,2000.51,1000.255,2024-01-10,2024-10-16,-289,0.0,0.0,1
2089,2,12662.25,6331.125,2024-02-27,2024-05-12,-132,0.0,0.0,1
2090,1,757.92,757.92,2024-07-05,2024-07-05,-186,0.0,0.0,3
2091,1,6243.31,6243.31,2023-12-26,2023-12-26,6,0.0,0.0,0
2092,1,3312.0,3312.0,2024-02-09,2024-02-09,-39,0.0,0.0,0
2093,1,3232.52,3232.52,2024-08-03,2024-08-03,-215,0.0,0.0,3
2094,2,2391.74,1195.87,2024-04-05,2024-08-24,-236,0.0,0.0,1
2095,1,579.0,579.0,2024-06-14,2024-06-14,-165,0.0,0.0,3
2096,1,5127.57,5127.57,2024-02-10,2024-02-10,-40,0.0,0.0,0
2097,2,6004.860000000001,3002.4300000000003,2023-12-25,2024-01-03,-2,0.0,0.0,1
2098,1,7229.22,7229.22,2024-05-20,2024-05-20,-140,0.0,0.0,3
2099,1,6144.1,6144.1,2024-10-08,2024-10-08,-281,0.0,0.0,3
2100,1,3100.72,3100.72,2024-06-29,2024-06-29,-180,0.0,0.0,3
2101,2,5691.54,2845.77,2024-03-28,2024-05-21,-141,0.0,0.0,1
2102,1,1189.74,1189.74,2023-11-08,2023-11-08,54,0.0,0.0,0
2103,1,2794.2,2794.2,2024-09-16,2024-09-16,-259,0.0,0.0,3
2104,1,36.94,36.94,2023-12-08,2023-12-08,24,0.0,0.0,0
2105,1,786.45,786.45,2024-04-29,2024-04-29,-119,0.0,0.0,0
2106,1,380.77,380.77,2024-06-12,2024-06-12,-163,0.0,0.0,3
2107,1,104.63,104.63,2023-12-24,2023-12-24,8,0.0,0.0,0
2108,1,1741.46,1741.46,2024-05-17,2024-05-17,-137,0.0,0.0,3
2109,1,792.4,792.4,2024-07-25,2024-07-25,-206,0.0,0.0,3
2110,2,2932.23,1466.115,2024-02-15,2024-07-27,-208,0.0,0.0,1
2111,2,6258.97,3129.485,2023-12-20,2024-09-01,-244,0.0,0.0,1
2112,2,3600.73,1800.365,2024-01-22,2024-03-24,-83,0.0,0.0,1
2113,1,1038.23,1038.23,2024-07-21,2024-07-21,-202,0.0,0.0,3
2114,2,6765.74,3382.87,2024-05-07,2024-08-30,-242,0.0,0.0,1
2115,1,439.04,439.04,2024-08-31,2024-08-31,-243,0.0,0.0,3
2116,1,612.11,612.11,2024-07-30,2024-07-30,-211,0.0,0.0,3
2117,2,10741.89,5370.945,2024-08-05,2024-09-07,-250,0.0,0.0,1
2118,2,2407.14,1203.57,2023-12-21,2024-07-26,-207,0.0,0.0,1
2119,2,7304.910000000001,3652.4550000000004,2024-07-11,2024-09-12,-255,0.0,0.0,1
2120,2,2198.18,1099.09,2023-12-22,2024-01-27,-26,0.0,0.0,0
2121,2,12976.92,6488.46,2023-12-02,2024-02-09,-39,0.0,0.0,1
2122,1,283.85,283.85,2024-01-12,2024-01-12,-11,0.0,0.0,0
2123,1,1524.6,1524.6,2024-01-26,2024-01-26,-25,0.0,0.0,0
2124,1,2868.75,2868.75,2024-02-28,2024-02-28,-58,0.0,0.0,0
2125,1,1283.67,1283.67,2024-11-01,2024-11-01,-305,0.0,0.0,3
2126,1,904.7,904.7,2024-05-26,2024-05-26,-146,0.0,0.0,3
2127,1,2781.78,2781.78,2024-01-31,2024-01-31,-30,0.0,0.0,0
2128,2,11574.44,5787.22,2024-01-03,2024-08-02,-214,0.0,0.0,1
2129,1,1133.16,1133.16,2023-11-14,2023-11-14,48,0.0,0.0,0
2130,1,682.98,682.98,2023-11-08,2023-11-08,54,0.0,0.0,0
2131,2,10871.86,5435.93,2024-01-22,2024-03-16,-75,0.0,0.0,1
2132,2,5070.82,2535.41,2023-11-28,2024-03-05,-64,0.0,0.0,1
2133,2,12506.96,6253.48,2023-12-08,2024-02-01,-31,0.0,0.0,1
2134,2,10231.7,5115.85,2024-01-12,2024-04-02,-92,0.0,0.0,1
2135,2,6702.299999999999,3351.1499999999996,2024-05-21,2024-10-09,-282,0.0,0.0,1
2136,2,2581.7200000000003,1290.8600000000001,2024-01-09,2024-11-03,-307,0.0,0.0,1
2137,2,2607.69,1303.845,2023-12-13,2024-10-27,-300,0.0,0.0,1
2138,1,1177.6,1177.6,2024-04-16,2024-04-16,-106,0.0,0.0,0
2139,2,6015.16,3007.58,2024-02-22,2024-09-25,-268,0.0,0.0,1
2140,2,3258.1,1629.05,2023-12-26,2024-07-06,-187,0.0,0.0,1
2141,1,1234.99,1234.99,2024-07-28,2024-07-28,-209,0.0,0.0,3
2142,2,5611.91,2805.955,2024-06-22,2024-08-21,-233,0.0,0.0,1
2143,1,2050.44,2050.44,2024-03-25,2024-03-25,-84,0.0,0.0,0
2144,2,5645.6,2822.8,2024-06-26,2024-10-18,-291,0.0,0.0,1
2145,2,7893.54,3946.77,2024-03-03,2024-07-22,-203,0.0,0.0,1
2146,2,8092.21,4046.105,2024-01-18,2024-08-16,-228,0.0,0.0,1
2147,1,949.43,949.43,2024-08-30,2024-08-30,-242,0.0,0.0,3
2148,1,883.12,883.12,2024-01-23,2024-01-23,-22,0.0,0.0,0
2149,1,725.24,725.24,2023-12-06,2023-12-06,26,0.0,0.0,0
2150,2,2599.57,1299.785,2024-03-10,2024-03-24,-83,0.0,0.0,1
2151,2,2056.32,1028.16,2024-08-21,2024-09-28,-271,0.0,0.0,1
2152,1,4619.38,4619.38,2024-04-05,2024-04-05,-95,0.0,0.0,0
2153,1,8945.4,8945.4,2024-09-11,2024-09-11,-254,0.0,0.0,3
2154,1,577.92,577.92,2024-02-21,2024-02-21,-51,0.0,0.0,0
2155,2,6593.44,3296.72,2024-09-27,2024-10-24,-297,0.0,0.0,1
2156,1,5062.74,5062.74,2023-12-12,2023-12-12,20,0.0,0.0,0
2157,2,4306.88,2153.44,2024-02-06,2024-09-29,-272,0.0,0.0,1
2158,1,4451.22,4451.22,2024-07-12,2024-07-12,-193,0.0,0.0,3
2159,1,6802.5,6802.5,2024-03-14,2024-03-14,-73,0.0,0.0,0
2160,1,955.86,955.86,2023-11-27,2023-11-27,35,0.0,0.0,0
2161,2,8478.72,4239.36,2024-01-19,2024-10-17,-290,0.0,0.0,1
2162,1,860.3,860.3,2024-10-31,2024-10-31,-304,0.0,0.0,3
2163,1,8907.72,8907.72,2024-06-10,2024-06-10,-161,0.0,0.0,3
2164,2,7305.35,3652.675,2023-12-18,2024-01-03,-2,0.0,0.0,1
2165,1,1878.6,1878.6,2024-05-07,2024-05-07,-127,0.0,0.0,3
2166,1,8509.2,8509.2,2024-10-04,2024-10-04,-277,0.0,0.0,3
2167,1,675.93,675.93,2024-09-07,2024-09-07,-250,0.0,0.0,3
2168,2,7404.650000000001,3702.3250000000003,2024-07-22,2024-08-30,-242,0.0,0.0,1
2169,2,476.47,238.235,2024-05-22,2024-05-23,-143,0.0,0.0,1
2170,2,3881.74,1940.87,2024-06-04,2024-09-11,-254,0.0,0.0,1
2171,2,3888.54,1944.27,2024-01-17,2024-06-15,-166,0.0,0.0,1
2172,1,306.2,306.2,2024-08-22,2024-08-22,-234,0.0,0.0,3
2173,1,5131.89,5131.89,2024-06-21,2024-06-21,-172,0.0,0.0,3
2174,1,410.8,410.8,2023-11-17,2023-11-17,45,0.0,0.0,0
2175,1,641.4,641.4,2024-09-08,2024-09-08,-251,0.0,0.0,3
2176,1,1367.93,1367.93,2024-08-31,2024-08-31,-243,0.0,0.0,3
2177,1,5225.15,5225.15,2024-07-04,2024-07-04,-185,0.0,0.0,3
2178,2,6735.070000000001,3367.5350000000003,2024-05-04,2024-10-22,-295,0.0,0.0,1
2179,1,7070.94,7070.94,2024-03-27,2024-03-27,-86,0.0,0.0,0
2180,1,1282.4,1282.4,2023-12-02,2023-12-02,30,0.0,0.0,0
2181,2,986.98,493.49,2024-04-04,2024-09-20,-263,0.0,0.0,1
2182,2,4745.15,2372.575,2023-12-14,2024-07-18,-199,0.0,0.0,1
2183,2,7101.3099999999995,3550.6549999999997,2023-12-10,2024-04-03,-93,0.0,0.0,1
2184,2,9043.9,4521.95,2024-03-10,2024-04-05,-95,0.0,0.0,1
2185,2,4676.01,2338.005,2023-12-21,2024-10-25,-298,0.0,0.0,1
2186,2,3842.4199999999996,1921.2099999999998,2024-05-19,2024-06-20,-171,0.0,0.0,1
2187,2,4405.6,2202.8,2023-12-12,2024-11-04,-308,0.0,0.0,1
2188,2,5450.39,2725.195,2024-06-06,2024-08-19,-231,0.0,0.0,1
2189,1,1954.31,1954.31,2023-12-10,2023-12-10,22,0.0,0.0,0
2190,2,7303.88,3651.94,2023-11-07,2024-02-11,-41,0.0,0.0,1
2191,1,2598.84,2598.84,2024-06-15,2024-06-15,-166,0.0,0.0,3
2192,1,7284.4,7284.4,2024-06-07,2024-06-07,-158,0.0,0.0,3
2193,2,3674.7799999999997,1837.3899999999999,2024-05-13,2024-08-01,-213,0.0,0.0,1
2194,2,5768.02,2884.01,2024-01-01,2024-01-30,-29,0.0,0.0,1
2195,2,1036.16,518.08,2024-10-08,2024-10-11,-284,0.0,0.0,1
2196,1,3234.45,3234.45,2024-02-29,2024-02-29,-59,0.0,0.0,0
2197,1,1791.45,1791.45,2024-01-31,2024-01-31,-30,0.0,0.0,0
2198,2,9577.18,4788.59,2023-12-15,2024-09-18,-261,0.0,0.0,1
2199,1,3458.35,3458.35,2024-05-09,2024-05-09,-129,0.0,0.0,3
2200,2,5271.349999999999,2635.6749999999997,2024-01-12,2024-07-17,-198,0.0,0.0,1
2201,2,4790.68,2395.34,2024-01-17,2024-03-27,-86,0.0,0.0,1
2202,2,890.29,445.145,2023-12-08,2024-01-30,-29,0.0,0.0,0
2203,2,10735.76,5367.88,2024-10-02,2024-10-25,-298,0.0,0.0,1
2204,1,5057.42,5057.42,2024-04-29,2024-04-29,-119,0.0,0.0,0
2205,2,10312.8,5156.4,2023-12-25,2024-06-11,-162,0.0,0.0,1
2206,2,2577.97,1288.985,2024-05-08,2024-08-17,-229,0.0,0.0,1
2207,1,5895.85,5895.85,2024-09-19,2024-09-19,-262,0.0,0.0,3
2208,2,3132.24,1566.12,2024-08-30,2024-10-22,-295,0.0,0.0,1
2209,1,705.95,705.95,2024-02-04,2024-02-04,-34,0.0,0.0,0
2210,2,6974.13,3487.065,2023-12-15,2024-08-07,-219,0.0,0.0,1
2211,1,2731.11,2731.11,2024-02-09,2024-02-09,-39,0.0,0.0,0
2212,2,2459.6499999999996,1229.8249999999998,2024-02-03,2024-06-04,-155,0.0,0.0,1
2213,2,2009.5900000000001,1004.7950000000001,2023-12-01,2024-01-18,-17,0.0,0.0,0
2214,1,2369.34,2369.34,2023-11-26,2023-11-26,36,0.0,0.0,0
2215,2,2290.78,1145.39,2024-09-02,2024-10-25,-298,0.0,0.0,1
2216,1,730.38,730.38,2024-08-29,2024-08-29,-241,0.0,0.0,3
2217,2,4536.48,2268.24,2024-05-17,2024-06-24,-175,0.0,0.0,1
2218,2,3804.8,1902.4,2024-05-10,2024-10-10,-283,0.0,0.0,1
2219,2,8953.7,4476.85,2024-01-09,2024-01-25,-24,0.0,0.0,1
2220,2,319.09,159.545,2024-05-24,2024-05-31,-151,0.0,0.0,1
2221,1,2813.26,2813.26,2024-08-23,2024-08-23,-235,0.0,0.0,3
2222,2,2419.71,1209.855,2024-03-13,2024-09-11,-254,0.0,0.0,1
2223,1,3939.99,3939.99,2023-12-01,2023-12-01,31,0.0,0.0,0
2224,2,6624.54,3312.27,2023-12-09,2024-03-15,-74,0.0,0.0,1
2225,2,11884.56,5942.28,2024-03-08,2024-03-24,-83,0.0,0.0,1
2226,1,5240.16,5240.16,2023-11-08,2023-11-08,54,0.0,0.0,0
2227,1,1507.28,1507.28,2024-01-29,2024-01-29,-28,0.0,0.0,0
2228,2,3843.42,1921.71,2023-12-07,2024-09-22,-265,0.0,0.0,1
2229,2,2028.1599999999999,1014.0799999999999,2024-01-06,2024-01-16,-15,0.0,0.0,0
2230,2,6451.7300000000005,3225.8650000000002,2024-01-10,2024-09-10,-253,0.0,0.0,1
2231,1,8159.4,8159.4,2024-11-03,2024-11-03,-307,0.0,0.0,3
2232,2,2392.84,1196.42,2023-11-16,2024-04-13,-103,0.0,0.0,1
2233,2,6584.04,3292.02,2024-02-03,2024-09-04,-247,0.0,0.0,1
2234,1,5240.4,5240.4,2023-12-10,2023-12-10,22,0.0,0.0,0
2235,2,1557.0700000000002,778.5350000000001,2023-12-31,2024-04-13,-103,0.0,0.0,1
2236,2,943.1,471.55,2024-01-12,2024-10-03,-276,0.0,0.0,1
2237,1,1634.93,1634.93,2023-12-11,2023-12-11,21,0.0,0.0,0
2238,2,3833.59,1916.795,2024-01-08,2024-04-17,-107,0.0,0.0,1
2239,1,7641.99,7641.99,2024-09-24,2024-09-24,-267,0.0,0.0,3
2240,1,1350.03,1350.03,2024-02-01,2024-02-01,-31,0.0,0.0,0
2241,2,9638.4,4819.2,2024-05-29,2024-08-11,-223,0.0,0.0,1
2242,1,2111.04,2111.04,2024-09-30,2024-09-30,-273,0.0,0.0,3
2243,1,5499.42,5499.42,2024-07-18,2024-07-18,-199,0.0,0.0,3
2244,1,5671.98,5671.98,2024-06-30,2024-06-30,-181,0.0,0.0,3
2245,1,1282.8,1282.8,2024-09-20,2024-09-20,-263,0.0,0.0,3
2246,1,998.42,998.42,2024-10-05,2024-10-05,-278,0.0,0.0,3
2247,1,1831.94,1831.94,2024-10-09,2024-10-09,-282,0.0,0.0,3
2248,2,3467.9500000000003,1733.9750000000001,2024-01-08,2024-01-24,-23,0.0,0.0,1
2249,2,1404.2800000000002,702.1400000000001,2024-04-06,2024-09-03,-246,0.0,0.0,1
2250,2,6785.34,3392.67,2024-04-18,2024-05-14,-134,0.0,0.0,1
2251,1,773.92,773.92,2023-12-01,2023-12-01,31,0.0,0.0,0
2252,2,2751.51,1375.755,2024-06-30,2024-07-19,-200,0.0,0.0,1
2253,2,8949.0,4474.5,2024-07-26,2024-08-28,-240,0.0,0.0,1
2254,2,1502.76,751.38,2023-11-05,2024-04-27,-117,0.0,0.0,1
2255,1,495.85,495.85,2024-05-08,2024-05-08,-128,0.0,0.0,3
2256,2,9870.099999999999,4935.049999999999,2024-02-28,2024-06-20,-171,0.0,0.0,1
2257,1,3389.82,3389.82,2024-09-15,2024-09-15,-258,0.0,0.0,3
2258,1,1342.24,1342.24,2024-02-27,2024-02-27,-57,0.0,0.0,0
2259,1,1029.79,1029.79,2024-07-03,2024-07-03,-184,0.0,0.0,3
2260,2,6576.639999999999,3288.3199999999997,2023-11-21,2023-12-27,5,0.0,0.0,1
2261,1,1356.35,1356.35,2024-08-01,2024-08-01,-213,0.0,0.0,3
2262,2,7217.530000000001,3608.7650000000003,2023-11-23,2024-04-18,-108,0.0,0.0,1
2263,2,3126.54,1563.27,2024-03-11,2024-09-17,-260,0.0,0.0,1
2264,2,6941.92,3470.96,2024-08-05,2024-10-07,-280,0.0,0.0,1
2265,1,6680.73,6680.73,2024-07-12,2024-07-12,-193,0.0,0.0,3
2266,1,838.24,838.24,2024-04-27,2024-04-27,-117,0.0,0.0,0
2267,1,6859.71,6859.71,2024-07-22,2024-07-22,-203,0.0,0.0,3
2268,1,64.31,64.31,2024-07-29,2024-07-29,-210,0.0,0.0,3
2269,2,3367.87,1683.935,2023-11-11,2023-12-31,1,0.0,0.0,0
2270,2,10451.0,5225.5,2024-05-25,2024-05-30,-150,0.0,0.0,1
2271,2,7188.51,3594.255,2024-02-22,2024-02-27,-57,0.0,0.0,1
2272,1,324.8,324.8,2024-10-16,2024-10-16,-289,0.0,0.0,3
2273,1,1575.42,1575.42,2023-12-18,2023-12-18,14,0.0,0.0,0
2274,1,6785.54,6785.54,2024-09-17,2024-09-17,-260,0.0,0.0,3
2275,2,2011.32,1005.66,2023-12-07,2023-12-10,22,0.0,0.0,0
2276,2,8007.87,4003.935,2024-02-05,2024-08-08,-220,0.0,0.0,1
2277,1,3179.25,3179.25,2023-12-03,2023-12-03,29,0.0,0.0,0
2278,1,3919.32,3919.32,2023-12-14,2023-12-14,18,0.0,0.0,0
2279,2,5926.639999999999,2963.3199999999997,2024-06-05,2024-06-27,-178,0.0,0.0,1
2280,1,2510.5,2510.5,2024-10-31,2024-10-31,-304,0.0,0.0,3
2281,2,5821.4400000000005,2910.7200000000003,2023-11-18,2024-02-09,-39,0.0,0.0,1
2282,1,1812.62,1812.62,2023-11-17,2023-11-17,45,0.0,0.0,0
2283,1,461.84,461.84,2024-05-02,2024-05-02,-122,0.0,0.0,0
2284,1,1560.22,1560.22,2024-09-28,2024-09-28,-271,0.0,0.0,3
2285,1,1016.3,1016.3,2024-06-22,2024-06-22,-173,0.0,0.0,3
2286,2,1170.44,585.22,2024-02-08,2024-03-07,-66,0.0,0.0,1
2287,1,5354.34,5354.34,2024-08-05,2024-08-05,-217,0.0,0.0,3
2288,1,546.84,546.84,2024-03-16,2024-03-16,-75,0.0,0.0,0
2289,1,1531.22,1531.22,2023-12-06,2023-12-06,26,0.0,0.0,0
2290,1,3990.55,3990.55,2024-09-21,2024-09-21,-264,0.0,0.0,3
2291,1,5486.49,5486.49,2024-06-21,2024-06-21,-172,0.0,0.0,3
2292,2,3407.61,1703.805,2024-03-11,2024-03-31,-90,0.0,0.0,1
2293,2,1811.5900000000001,905.7950000000001,2024-02-10,2024-06-03,-154,0.0,0.0,1
2294,2,1462.34,731.17,2023-12-27,2024-10-22,-295,0.0,0.0,1
2295,1,380.26,380.26,2024-10-20,2024-10-20,-293,0.0,0.0,3
2296,2,6076.05,3038.025,2024-02-01,2024-06-10,-161,0.0,0.0,1
2297,2,3273.3100000000004,1636.6550000000002,2024-02-01,2024-06-05,-156,0.0,0.0,1
2298,2,5013.57,2506.785,2024-02-23,2024-09-05,-248,0.0,0.0,1
2299,2,6909.54,3454.77,2024-03-27,2024-05-22,-142,0.0,0.0,1
2300,2,5422.32,2711.16,2023-12-07,2024-06-23,-174,0.0,0.0,1
2301,1,2423.16,2423.16,2024-01-26,2024-01-26,-25,0.0,0.0,0
2302,1,3020.4,3020.4,2024-01-10,2024-01-10,-9,0.0,0.0,0
2303,1,2504.3,2504.3,2023-11-07,2023-11-07,55,0.0,0.0,0
2304,2,7620.61,3810.305,2024-09-14,2024-10-07,-280,0.0,0.0,1
2305,2,4839.3,2419.65,2024-01-26,2024-08-08,-220,0.0,0.0,1
2306,2,7822.01,3911.005,2024-02-09,2024-07-18,-199,0.0,0.0,1
2307,1,804.75,804.75,2024-10-12,2024-10-12,-285,0.0,0.0,3
2308,2,10048.64,5024.32,2024-01-28,2024-03-16,-75,0.0,0.0,1
2309,2,6028.19,3014.095,2024-06-03,2024-07-22,-203,0.0,0.0,1
2310,1,6415.92,6415.92,2024-03-18,2024-03-18,-77,0.0,0.0,0
2311,1,9552.1,9552.1,2023-12-13,2023-12-13,19,0.0,0.0,0
2312,2,5064.48,2532.24,2023-11-17,2024-09-16,-259,0.0,0.0,1
2313,1,3371.76,3371.76,2024-09-28,2024-09-28,-271,0.0,0.0,3
2314,2,3195.1000000000004,1597.5500000000002,2024-01-18,2024-01-21,-20,0.0,0.0,0
2315,1,42.96,42.96,2024-01-30,2024-01-30,-29,0.0,0.0,0
2316,1,8860.23,8860.23,2024-08-27,2024-08-27,-239,0.0,0.0,3
2317,1,2814.5,2814.5,2023-12-19,2023-12-19,13,0.0,0.0,0
2318,2,7047.52,3523.76,2023-11-13,2024-10-15,-288,0.0,0.0,1
2319,1,998.04,998.04,2024-08-06,2024-08-06,-218,0.0,0.0,3
2320,1,2200.07,2200.07,2024-06-20,2024-06-20,-171,0.0,0.0,3
2321,1,2038.2,2038.2,2024-07-16,2024-07-16,-197,0.0,0.0,3
2322,1,3794.16,3794.16,2024-07-31,2024-07-31,-212,0.0,0.0,3
2323,2,2300.38,1150.19,2024-03-24,2024-10-09,-282,0.0,0.0,1
2324,2,4216.09,2108.045,2023-12-03,2024-06-07,-158,0.0,0.0,1
2325,2,926.99,463.495,2024-02-22,2024-06-17,-168,0.0,0.0,1
2326,2,2547.86,1273.93,2024-06-10,2024-10-27,-300,0.0,0.0,1
2327,1,4109.0,4109.0,2024-03-01,2024-03-01,-60,0.0,0.0,0
2328,1,8096.4,8096.4,2024-03-03,2024-03-03,-62,0.0,0.0,0
2329,1,4671.4,4671.4,2024-10-10,2024-10-10,-283,0.0,0.0,3
2330,2,7103.379999999999,3551.6899999999996,2024-07-30,2024-08-22,-234,0.0,0.0,1
2331,2,4020.27,2010.135,2024-03-17,2024-03-27,-86,0.0,0.0,1
2332,1,4920.1,4920.1,2024-03-03,2024-03-03,-62,0.0,0.0,0
2333,2,11329.95,5664.975,2024-04-13,2024-07-16,-197,0.0,0.0,1
2334,2,1686.42,843.21,2024-05-18,2024-06-10,-161,0.0,0.0,1
2335,2,2187.58,1093.79,2023-12-01,2024-03-20,-79,0.0,0.0,1
2336,1,3555.12,3555.12,2024-05-28,2024-05-28,-148,0.0,0.0,3
2337,2,1797.6699999999998,898.8349999999999,2024-03-11,2024-09-13,-256,0.0,0.0,1
2338,1,1308.42,1308.42,2024-05-18,2024-05-18,-138,0.0,0.0,3
2339,2,3684.32,1842.16,2024-08-04,2024-10-13,-286,0.0,0.0,1
2340,1,8606.25,8606.25,2024-07-13,2024-07-13,-194,0.0,0.0,3
2341,1,1325.65,1325.65,2024-08-29,2024-08-29,-241,0.0,0.0,3
2342,2,6779.02,3389.51,2024-05-29,2024-11-01,-305,0.0,0.0,1
2343,1,611.94,611.94,2023-11-05,2023-11-05,57,0.0,0.0,0
2344,2,5392.780000000001,2696.3900000000003,2024-01-09,2024-09-20,-263,0.0,0.0,1
2345,2,3958.1800000000003,1979.0900000000001,2024-02-17,2024-07-19,-200,0.0,0.0,1
2346,1,9049.0,9049.0,2024-09-20,2024-09-20,-263,0.0,0.0,3
2347,1,8445.8,8445.8,2023-11-27,2023-11-27,35,0.0,0.0,0
2348,1,3544.03,3544.03,2024-01-24,2024-01-24,-23,0.0,0.0,0
2349,1,382.44,382.44,2023-12-27,2023-12-27,5,0.0,0.0,0
2350,1,7144.56,7144.56,2024-07-31,2024-07-31,-212,0.0,0.0,3
2351,1,1045.06,1045.06,2024-05-02,2024-05-02,-122,0.0,0.0,0
2352,2,4642.67,2321.335,2023-12-13,2024-05-19,-139,0.0,0.0,1
2353,2,3574.23,1787.115,2024-06-07,2024-10-02,-275,0.0,0.0,1
2354,2,15391.76,7695.88,2024-09-17,2024-10-19,-292,0.0,0.0,1
2355,2,11186.58,5593.29,2023-11-19,2024-04-04,-94,0.0,0.0,1
2356,2,5396.12,2698.06,2023-11-17,2023-12-23,9,0.0,0.0,1
2357,1,752.48,752.48,2024-06-10,2024-06-10,-161,0.0,0.0,3
2358,1,8048.3,8048.3,2024-01-08,2024-01-08,-7,0.0,0.0,0
2359,1,1300.58,1300.58,2023-11-29,2023-11-29,33,0.0,0.0,0
2360,2,11941.14,5970.57,2024-01-14,2024-08-02,-214,0.0,0.0,1
2361,1,585.42,585.42,2024-06-16,2024-06-16,-167,0.0,0.0,3
2362,1,955.23,955.23,2024-04-14,2024-04-14,-104,0.0,0.0,0
2363,2,9759.8,4879.9,2023-12-05,2024-01-03,-2,0.0,0.0,1
2364,1,2377.0,2377.0,2024-05-02,2024-05-02,-122,0.0,0.0,0
2365,1,5746.2,5746.2,2024-02-07,2024-02-07,-37,0.0,0.0,0
2366,1,997.82,997.82,2024-10-30,2024-10-30,-303,0.0,0.0,3
2367,1,6965.0,6965.0,2024-06-05,2024-06-05,-156,0.0,0.0,3
2368,2,4000.6,2000.3,2023-12-28,2024-03-18,-77,0.0,0.0,1
2369,2,6175.3,3087.65,2023-12-25,2024-06-24,-175,0.0,0.0,1
2370,1,2872.16,2872.16,2024-10-11,2024-10-11,-284,0.0,0.0,3
2371,2,2889.96,1444.98,2024-04-14,2024-08-19,-231,0.0,0.0,1
2372,1,433.4,433.4,2024-06-30,2024-06-30,-181,0.0,0.0,3
2373,1,695.62,695.62,2024-05-14,2024-05-14,-134,0.0,0.0,3
2374,1,802.36,802.36,2024-04-20,2024-04-20,-110,0.0,0.0,0
2375,2,5722.67,2861.335,2024-06-05,2024-06-15,-166,0.0,0.0,1
2376,2,9342.68,4671.34,2024-03-20,2024-10-15,-288,0.0,0.0,1
2377,1,3714.32,3714.32,2024-08-13,2024-08-13,-225,0.0,0.0,3
2378,2,4483.02,2241.51,2024-05-16,2024-10-23,-296,0.0,0.0,1
2379,1,4824.9,4824.9,2023-12-08,2023-12-08,24,0.0,0.0,0
2380,2,2491.3599999999997,1245.6799999999998,2024-04-18,2024-05-04,-124,0.0,0.0,1
2381,2,4316.29,2158.145,2024-02-26,2024-10-14,-287,0.0,0.0,1
2382,2,3013.94,1506.97,2024-01-08,2024-03-01,-60,0.0,0.0,1
2383,2,2461.77,1230.885,2023-12-21,2024-09-16,-259,0.0,0.0,1
2384,1,4605.53,4605.53,2024-07-15,2024-07-15,-196,0.0,0.0,3
2385,2,6850.280000000001,3425.1400000000003,2024-03-11,2024-04-20,-110,0.0,0.0,1
2386,2,8245.52,4122.76,2024-06-17,2024-07-28,-209,0.0,0.0,1
2387,2,3214.96,1607.48,2024-01-02,2024-06-02,-153,0.0,0.0,1
2388,2,15861.2,7930.6,2024-03-26,2024-09-30,-273,0.0,0.0,1
2389,2,3649.87,1824.935,2024-02-19,2024-06-10,-161,0.0,0.0,1
2390,1,5170.4,5170.4,2024-01-20,2024-01-20,-19,0.0,0.0,0
2391,2,5213.05,2606.525,2024-08-16,2024-09-11,-254,0.0,0.0,1
2392,2,8654.36,4327.18,2023-12-19,2024-10-25,-298,0.0,0.0,1
2393,2,2135.77,1067.885,2024-02-22,2024-09-12,-255,0.0,0.0,1
2394,2,10408.599999999999,5204.299999999999,2024-03-15,2024-05-18,-138,0.0,0.0,1
2395,2,509.38,254.69,2023-12-25,2024-10-14,-287,0.0,0.0,1
2396,2,7198.8099999999995,3599.4049999999997,2024-05-31,2024-10-12,-285,0.0,0.0,1
2397,2,9748.869999999999,4874.4349999999995,2024-09-01,2024-11-01,-305,0.0,0.0,1
2398,2,1550.82,775.41,2024-01-14,2024-10-07,-280,0.0,0.0,1
2399,1,314.97,314.97,2024-10-22,2024-10-22,-295,0.0,0.0,3
2400,2,7928.26,3964.13,2023-12-15,2024-03-04,-63,0.0,0.0,1
2401,2,4978.639999999999,2489.3199999999997,2023-12-01,2024-10-07,-280,0.0,0.0,1
2402,1,1480.77,1480.77,2024-10-25,2024-10-25,-298,0.0,0.0,3
2403,1,4490.64,4490.64,2024-01-24,2024-01-24,-23,0.0,0.0,0
2404,2,12380.01,6190.005,2024-01-20,2024-07-15,-196,0.0,0.0,1
