product_id,product_name,category,price,supplier_id,total_quantity,avg_quantity,order_count,avg_price,price_std,avg_rating,cluster_dbscan,is_anomaly
428,Cable Organizer,Accessories,986.51,528,35.0,7.0,5.0,493.51000000000005,336.92269224556543,0.0,8,False
429,Storage Containers,Home & Kitchen,202.78,529,103.0,4.681818181818182,22.0,430.66181818181815,353.65831244075343,0.0,8,False
430,Kitchen Blender,Home & Kitchen,658.78,530,67.0,5.583333333333333,12.0,549.5091666666666,349.9089620681443,0.0,8,False
431,Wall Clock,Home & Kitchen,387.14,531,58.0,4.833333333333333,12.0,289.3016666666667,298.0533394860522,0.0,8,False
432,Storage Shelf,Furniture,18.81,532,81.0,4.764705882352941,17.0,289.62529411764706,287.0695311487629,0.0,8,False
433,WiFi Router,Electronics,330.84,533,54.0,4.909090909090909,11.0,288.48818181818183,312.1836694581631,0.0,8,False
434,Air Purifier,Home & Kitchen,327.19,534,43.0,4.3,10.0,300.04499999999996,299.03652676368637,0.0,8,False
435,Smartphone Case,Accessories,596.53,535,34.0,4.25,8.0,351.8125,358.7397784606553,0.0,8,False
436,Standing Desk,Furniture,659.28,536,39.0,4.875,8.0,501.41625,343.3514260902586,0.0,8,False
437,Throw Pillows,Home & Kitchen,22.91,537,19.0,3.1666666666666665,6.0,407.42333333333335,365.6881353649126,0.0,8,False
438,Wireless Charger,Electronics,643.24,538,22.0,2.4444444444444446,9.0,292.44,255.61804523546456,0.0,8,False
439,Wireless Presenter,Electronics,186.78,539,66.0,5.5,12.0,396.25500000000005,358.25582435156326,0.0,8,False
440,USB-C Hub,Electronics,5.73,540,41.0,6.833333333333333,6.0,515.6366666666667,319.7055169162188,0.0,8,False
441,Wireless Earbuds,Electronics,279.18,541,35.0,4.375,8.0,282.875,284.2572597389304,0.0,8,False
442,Electric Kettle,Home & Kitchen,126.99,542,52.0,4.7272727272727275,11.0,451.5609090909091,300.80885872774905,0.0,8,False
443,Desk Organizer,Accessories,359.57,543,64.0,4.923076923076923,13.0,485.0869230769231,353.2969402024454,0.0,8,False
444,Screen Protector,Accessories,991.03,544,34.0,6.8,5.0,386.864,349.1947018212046,0.0,8,False
445,Desk Lamp,Home & Kitchen,476.57,545,39.0,4.875,8.0,495.49375,359.76578956464357,0.0,8,False
446,4K Monitor,Electronics,290.25,546,62.0,6.2,10.0,512.182,370.4857065708924,0.0,8,False
447,Water Bottle,Home & Kitchen,633.06,547,39.0,4.875,8.0,422.65375,363.7353242179381,0.0,8,False
448,File Cabinet,Furniture,862.17,548,82.0,4.1,20.0,429.91,340.3192587927741,0.0,8,False
449,Webcam HD,Electronics,9.24,549,29.0,5.8,5.0,385.87,314.3974226198427,0.0,8,False
450,Keyboard Wrist Rest,Accessories,723.04,550,86.0,5.0588235294117645,17.0,364.02647058823527,357.52634056704795,0.0,8,False
451,Office Chair,Furniture,179.05,551,50.0,5.0,10.0,321.114,276.2070611053317,0.0,8,False
452,Coffee Maker,Home & Kitchen,873.67,552,17.0,4.25,4.0,375.96000000000004,433.4843213619919,0.0,8,False
453,Document Scanner,Electronics,355.12,553,37.0,4.625,8.0,254.72250000000003,252.74525852554166,0.0,8,False
454,Desk Mat,Accessories,341.04,554,50.0,3.8461538461538463,13.0,266.6676923076923,296.7781829401056,0.0,8,False
455,Tablet Stand,Accessories,392.06,555,58.0,4.461538461538462,13.0,366.7684615384615,326.6925511559289,0.0,8,False
456,Drawer Unit,Furniture,970.41,556,32.0,4.571428571428571,7.0,292.8314285714286,347.69204105686066,0.0,8,False
457,Bath Towels,Home & Kitchen,265.08,557,17.0,3.4,5.0,360.634,308.8488243947191,0.0,8,False
458,External SSD,Electronics,178.04,558,52.0,4.7272727272727275,11.0,244.0181818181818,273.4352766860261,0.0,8,False
459,Computer Speakers,Electronics,969.89,559,29.0,5.8,5.0,600.896,287.60176491113543,0.0,8,False
460,Gaming Keyboard,Electronics,345.87,560,14.0,2.3333333333333335,6.0,557.7416666666667,317.7886688613467,0.0,8,False
461,Gaming Mouse Pad,Accessories,727.72,561,39.0,5.571428571428571,7.0,513.6628571428571,361.88224810078236,0.0,8,False
462,Rice Cooker,Home & Kitchen,458.77,562,48.0,6.0,8.0,426.83,306.19160075258196,0.0,8,False
463,Phone Grip,Accessories,109.49,563,37.0,5.285714285714286,7.0,426.1671428571429,338.77472228184746,0.0,8,False
464,Toaster Oven,Home & Kitchen,576.9,564,34.0,4.857142857142857,7.0,423.5142857142857,473.64505092094515,0.0,8,False
465,Laptop Stand,Accessories,827.35,565,49.0,5.444444444444445,9.0,520.8633333333332,254.07116193106216,0.0,8,False
466,Mechanical Keyboard,Electronics,206.79,566,67.0,5.153846153846154,13.0,490.48923076923074,300.75339406401656,0.0,8,False
467,Food Processor,Home & Kitchen,202.7,567,32.0,3.5555555555555554,9.0,328.2477777777778,330.4159373342098,0.0,8,False
468,Monitor Stand,Furniture,968.69,568,74.0,5.285714285714286,14.0,478.28999999999996,352.51741015379434,0.0,8,False
469,Laptop Sleeve,Accessories,554.74,569,66.0,6.0,11.0,373.78272727272724,377.27265416647697,0.0,8,False
470,Wireless Mouse,Electronics,89.99,570,40.0,4.444444444444445,9.0,402.3377777777778,350.2962930783659,0.0,8,False
471,Power Strip,Electronics,695.03,571,10.0,3.3333333333333335,3.0,393.9433333333333,201.64710321086523,0.0,8,False
472,Microphone,Electronics,568.49,572,47.0,5.875,8.0,471.42875,337.97885628869494,0.0,8,False
473,Bookshelf,Furniture,380.7,573,49.0,5.444444444444445,9.0,431.79777777777775,383.6098593551063,0.0,8,False
474,Portable Charger,Accessories,923.76,574,51.0,5.666666666666667,9.0,657.83,325.72386219004585,0.0,8,False
475,Bluetooth Headphones,Electronics,345.21,575,39.0,3.25,12.0,372.29583333333335,344.117098607128,0.0,8,False
476,Noise Cancelling Headset,Electronics,430.69,576,67.0,3.9411764705882355,17.0,200.82117647058823,214.7851413006249,0.0,8,False
477,Smart Watch,Electronics,998.47,577,64.0,4.923076923076923,13.0,396.4438461538461,356.80119928186105,0.0,8,False
478,Cable Organizer,Accessories,277.35,578,51.0,3.923076923076923,13.0,287.8046153846154,275.8608789352399,0.0,8,False
479,Storage Containers,Home & Kitchen,856.93,579,49.0,4.9,10.0,425.544,362.1985398829395,0.0,8,False
480,Kitchen Blender,Home & Kitchen,330.42,580,75.0,3.5714285714285716,21.0,366.7747619047619,365.43437532091923,0.0,8,False
481,Wall Clock,Home & Kitchen,158.41,581,22.0,4.4,5.0,288.948,271.6204006881663,0.0,8,False
482,Storage Shelf,Furniture,88.23,582,79.0,5.642857142857143,14.0,403.6142857142857,316.115093054955,0.0,8,False
483,WiFi Router,Electronics,910.23,583,25.0,3.5714285714285716,7.0,423.5914285714286,305.7750100661472,0.0,8,False
484,Air Purifier,Home & Kitchen,187.42,584,27.0,9.0,3.0,505.5333333333333,283.40245699946456,0.0,8,False
485,Smartphone Case,Accessories,149.3,585,63.0,7.875,8.0,620.45875,325.85275958135713,0.0,8,False
486,Standing Desk,Furniture,449.74,586,37.0,4.625,8.0,415.365,326.807008973623,0.0,8,False
487,Throw Pillows,Home & Kitchen,540.88,587,41.0,5.125,8.0,399.63625,341.8213422634486,0.0,8,False
488,Wireless Charger,Electronics,724.27,588,22.0,3.142857142857143,7.0,336.7271428571429,364.8350078558017,0.0,8,False
489,Wireless Presenter,Electronics,586.15,589,39.0,3.9,10.0,204.592,149.79918682467314,0.0,8,False
490,USB-C Hub,Electronics,658.37,590,21.0,7.0,3.0,372.4733333333333,329.707822978669,0.0,8,False
491,Wireless Earbuds,Electronics,514.91,591,35.0,5.0,7.0,585.8114285714286,281.1107720234482,0.0,8,False
492,Electric Kettle,Home & Kitchen,117.74,592,29.0,4.142857142857143,7.0,321.4542857142857,309.03132084289575,0.0,8,False
493,Desk Organizer,Accessories,76.11,593,9.0,2.25,4.0,471.04249999999996,436.4321031099798,0.0,8,False
494,Screen Protector,Accessories,695.24,594,65.0,5.416666666666667,12.0,355.22499999999997,334.4106313691706,0.0,8,False
495,Desk Lamp,Home & Kitchen,768.87,595,43.0,3.909090909090909,11.0,324.09000000000003,352.9997704531832,0.0,8,False
496,4K Monitor,Electronics,671.47,596,56.0,3.2941176470588234,17.0,325.59823529411767,362.925945566642,0.0,8,False
497,Water Bottle,Home & Kitchen,859.55,597,48.0,5.333333333333333,9.0,543.83,332.65274735826245,0.0,8,False
498,File Cabinet,Furniture,135.5,598,36.0,3.272727272727273,11.0,364.9818181818182,286.64718630463415,0.0,8,False
499,Webcam HD,Electronics,746.48,599,25.0,5.0,5.0,377.01800000000003,339.9831552003717,0.0,8,False
500,Keyboard Wrist Rest,Accessories,468.54,600,40.0,5.714285714285714,7.0,326.1771428571429,368.2725925956789,0.0,8,False
501,Office Chair,Furniture,468.53,501,73.0,4.866666666666666,15.0,324.36466666666666,319.9902670811515,0.0,8,False
502,Coffee Maker,Home & Kitchen,333.71,502,45.0,5.625,8.0,353.94125,290.67888421209017,0.0,8,False
503,Document Scanner,Electronics,602.3,503,41.0,3.727272727272727,11.0,282.30636363636364,260.0890592575061,0.0,8,False
504,Desk Mat,Accessories,916.61,504,46.0,5.111111111111111,9.0,440.59222222222223,298.2069339308602,0.0,8,False
505,Tablet Stand,Accessories,929.66,505,51.0,4.25,12.0,364.9816666666666,267.1112979072525,0.0,8,False
506,Drawer Unit,Furniture,735.88,506,41.0,3.727272727272727,11.0,284.53363636363633,307.38829861504905,0.0,8,False
507,Bath Towels,Home & Kitchen,352.06,507,63.0,4.2,15.0,388.2633333333333,348.8742944030674,0.0,8,False
508,External SSD,Electronics,439.15,508,49.0,4.083333333333333,12.0,302.2816666666667,321.87015391115074,0.0,8,False
509,Computer Speakers,Electronics,852.2,509,68.0,5.230769230769231,13.0,462.03615384615387,354.0676129766381,0.0,8,False
510,Gaming Keyboard,Electronics,222.93,510,53.0,4.818181818181818,11.0,408.9318181818182,326.9811601550824,0.0,8,False
511,Gaming Mouse Pad,Accessories,294.11,511,23.0,7.666666666666667,3.0,357.61666666666673,231.86177182393251,0.0,8,False
512,Rice Cooker,Home & Kitchen,426.27,512,47.0,5.222222222222222,9.0,451.85555555555555,342.527474157589,0.0,8,False
513,Phone Grip,Accessories,634.14,513,48.0,6.0,8.0,403.7425,303.0878797477722,0.0,8,False
514,Toaster Oven,Home & Kitchen,808.53,514,29.0,4.833333333333333,6.0,379.315,203.43838996118703,0.0,8,False
515,Laptop Stand,Accessories,137.58,515,58.0,6.444444444444445,9.0,593.3844444444444,346.59521466370217,0.0,8,False
516,Mechanical Keyboard,Electronics,40.03,516,30.0,3.0,10.0,312.874,374.0375103055248,0.0,8,False
517,Food Processor,Home & Kitchen,145.21,517,48.0,4.363636363636363,11.0,445.80454545454546,374.4799988614516,0.0,8,False
518,Monitor Stand,Furniture,197.58,518,66.0,5.076923076923077,13.0,384.5769230769231,346.70452805389914,0.0,8,False
519,Laptop Sleeve,Accessories,994.32,519,49.0,5.444444444444445,9.0,435.8155555555556,361.0681148727727,0.0,8,False
520,Wireless Mouse,Electronics,431.12,520,42.0,4.666666666666667,9.0,300.1122222222223,197.88997718288928,0.0,8,False
521,Power Strip,Electronics,135.86,521,18.0,4.5,4.0,201.5525,214.20258438761502,0.0,8,False
522,Microphone,Electronics,406.07,522,52.0,3.25,16.0,290.67812499999997,278.6207394582284,0.0,8,False
523,Bookshelf,Furniture,46.45,523,58.0,5.8,10.0,187.742,191.8651616109605,0.0,8,False
524,Portable Charger,Accessories,578.01,524,40.0,4.444444444444445,9.0,391.96555555555557,323.0696202102231,0.0,8,False
525,Bluetooth Headphones,Electronics,785.9,525,70.0,3.6842105263157894,19.0,314.9736842105263,344.8992402332169,0.0,8,False
526,Noise Cancelling Headset,Electronics,182.82,526,34.0,3.7777777777777777,9.0,349.07222222222225,302.6741391652819,0.0,8,False
527,Smart Watch,Electronics,623.54,527,55.0,5.0,11.0,450.54727272727274,366.1259368602806,0.0,8,False
528,Cable Organizer,Accessories,602.5,528,22.0,4.4,5.0,324.952,277.9487007884728,0.0,8,False
529,Storage Containers,Home & Kitchen,289.53,529,39.0,4.875,8.0,344.015,336.89795000012356,0.0,8,False
530,Kitchen Blender,Home & Kitchen,822.34,530,35.0,3.888888888888889,9.0,305.0711111111111,324.2847304239148,0.0,8,False
531,Wall Clock,Home & Kitchen,804.74,531,71.0,6.454545454545454,11.0,350.3181818181818,243.37551601663557,0.0,8,False
532,Storage Shelf,Furniture,456.19,532,68.0,4.857142857142857,14.0,219.91642857142855,205.3073626244373,0.0,8,False
533,WiFi Router,Electronics,105.19,533,50.0,4.166666666666667,12.0,388.6575,300.1798728073492,0.0,8,False
534,Air Purifier,Home & Kitchen,840.99,534,73.0,6.083333333333333,12.0,368.8825,312.83960581408024,0.0,8,False
535,Smartphone Case,Accessories,769.23,535,19.0,3.8,5.0,244.708,219.78907074738723,0.0,8,False
536,Standing Desk,Furniture,384.21,536,21.0,5.25,4.0,805.4525,87.0170873545344,0.0,8,False
537,Throw Pillows,Home & Kitchen,891.2,537,33.0,5.5,6.0,321.25166666666667,300.3402785785927,0.0,8,False
538,Wireless Charger,Electronics,956.06,538,38.0,3.8,10.0,496.476,429.118719035498,0.0,8,False
539,Wireless Presenter,Electronics,24.19,539,61.0,3.8125,16.0,252.10875,306.44957287999824,0.0,8,False
540,USB-C Hub,Electronics,700.37,540,39.0,4.333333333333333,9.0,314.18888888888887,306.66289033906776,0.0,8,False
541,Wireless Earbuds,Electronics,154.05,541,54.0,4.909090909090909,11.0,473.80636363636364,363.0374440818117,0.0,8,False
542,Electric Kettle,Home & Kitchen,45.12,542,55.0,6.111111111111111,9.0,565.4044444444445,414.14962103420766,0.0,8,False
543,Desk Organizer,Accessories,708.65,543,60.0,4.615384615384615,13.0,368.8023076923077,361.73630013574456,0.0,8,False
544,Screen Protector,Accessories,132.83,544,45.0,5.0,9.0,327.22444444444443,281.36561899560115,0.0,8,False
545,Desk Lamp,Home & Kitchen,171.11,545,53.0,3.7857142857142856,14.0,377.7078571428571,348.0758316180447,0.0,8,False
546,4K Monitor,Electronics,532.71,546,42.0,3.8181818181818183,11.0,374.0481818181818,335.64649882929456,0.0,8,False
547,Water Bottle,Home & Kitchen,359.61,547,41.0,4.555555555555555,9.0,373.51777777777784,289.110087846212,0.0,8,False
548,File Cabinet,Furniture,35.28,548,30.0,3.0,10.0,295.81399999999996,286.3245221461519,0.0,8,False
549,Webcam HD,Electronics,636.16,549,50.0,5.0,10.0,400.821,323.9191781036333,0.0,8,False
550,Keyboard Wrist Rest,Accessories,493.65,550,67.0,5.153846153846154,13.0,505.4553846153846,367.58627952303897,0.0,8,False
551,Office Chair,Furniture,972.42,551,28.0,4.666666666666667,6.0,294.3,310.9197268749605,0.0,8,False
552,Coffee Maker,Home & Kitchen,661.5,552,57.0,4.384615384615385,13.0,291.33,258.27516205267074,0.0,8,False
553,Document Scanner,Electronics,225.57,553,11.0,2.75,4.0,274.875,250.05739521157938,0.0,8,False
554,Desk Mat,Accessories,256.21,554,85.0,5.3125,16.0,341.46375,316.778581407161,0.0,8,False
555,Tablet Stand,Accessories,652.44,555,45.0,5.0,9.0,415.2266666666667,316.1919508779437,0.0,8,False
556,Drawer Unit,Furniture,928.96,556,79.0,5.266666666666667,15.0,407.1153333333333,359.53147495568385,0.0,8,False
557,Bath Towels,Home & Kitchen,113.44,557,64.0,5.818181818181818,11.0,507.40909090909093,291.39986532098965,0.0,8,False
558,External SSD,Electronics,189.47,558,33.0,4.125,8.0,323.055,342.86435289442716,0.0,8,False
559,Computer Speakers,Electronics,601.0,559,47.0,5.222222222222222,9.0,529.11,253.23250729319884,0.0,8,False
560,Gaming Keyboard,Electronics,821.67,560,31.0,3.4444444444444446,9.0,366.44666666666666,248.52076110458054,0.0,8,False
561,Gaming Mouse Pad,Accessories,827.26,561,43.0,6.142857142857143,7.0,517.7928571428571,301.61814538221915,0.0,8,False
562,Rice Cooker,Home & Kitchen,972.16,562,73.0,5.214285714285714,14.0,302.06928571428574,252.5387414746585,0.0,8,False
563,Phone Grip,Accessories,845.65,563,37.0,4.625,8.0,343.075,244.87803465632203,0.0,8,False
564,Toaster Oven,Home & Kitchen,392.09,564,38.0,3.1666666666666665,12.0,284.3666666666667,303.89264388277087,0.0,8,False
565,Laptop Stand,Accessories,56.32,565,64.0,4.266666666666667,15.0,292.56733333333335,344.44307863702585,0.0,8,False
566,Mechanical Keyboard,Electronics,696.52,566,66.0,4.714285714285714,14.0,486.8507142857143,367.8978659788043,0.0,8,False
567,Food Processor,Home & Kitchen,663.72,567,67.0,4.785714285714286,14.0,364.57071428571425,319.9353528560776,0.0,8,False
568,Monitor Stand,Furniture,592.72,568,30.0,6.0,5.0,586.268,312.17064847611795,0.0,8,False
569,Laptop Sleeve,Accessories,660.88,569,55.0,5.0,11.0,478.7209090909091,380.0713070321027,0.0,8,False
570,Wireless Mouse,Electronics,738.6,570,42.0,5.25,8.0,243.01999999999998,266.1871801141874,0.0,8,False
571,Power Strip,Electronics,734.89,571,45.0,5.625,8.0,386.30125,384.85687073944405,0.0,8,False
572,Microphone,Electronics,466.02,572,59.0,5.9,10.0,605.176,377.0101944451311,0.0,8,False
573,Bookshelf,Furniture,928.48,573,75.0,5.357142857142857,14.0,408.3392857142857,323.9293025067776,0.0,8,False
574,Portable Charger,Accessories,955.43,574,28.0,4.0,7.0,359.9657142857142,381.78514354093375,0.0,8,False
575,Bluetooth Headphones,Electronics,812.69,575,55.0,5.5,10.0,470.38,255.1558406151033,0.0,8,False
576,Noise Cancelling Headset,Electronics,462.87,576,33.0,4.714285714285714,7.0,293.5814285714286,311.784571375203,0.0,8,False
577,Smart Watch,Electronics,157.29,577,41.0,3.727272727272727,11.0,408.55909090909086,369.2944284295268,0.0,8,False
578,Cable Organizer,Accessories,6.25,578,39.0,4.333333333333333,9.0,518.2566666666667,313.47601291805404,0.0,8,False
579,Storage Containers,Home & Kitchen,928.65,579,62.0,6.2,10.0,359.90700000000004,329.6705627356565,0.0,8,False
580,Kitchen Blender,Home & Kitchen,761.41,580,51.0,4.25,12.0,356.395,267.367588145813,0.0,8,False
581,Wall Clock,Home & Kitchen,690.64,581,35.0,5.0,7.0,334.12,308.06675412968536,0.0,8,False
582,Storage Shelf,Furniture,61.12,582,36.0,4.5,8.0,592.61,369.4575869336792,0.0,8,False
583,WiFi Router,Electronics,77.77,583,50.0,4.166666666666667,12.0,288.72583333333336,333.70624404919994,0.0,8,False
584,Air Purifier,Home & Kitchen,391.87,584,55.0,4.583333333333333,12.0,295.5408333333333,265.40901007033494,0.0,8,False
585,Smartphone Case,Accessories,717.16,585,54.0,6.0,9.0,479.5766666666666,372.2185210665907,0.0,8,False
586,Standing Desk,Furniture,638.98,586,62.0,6.2,10.0,378.969,340.49736371797195,0.0,8,False
587,Throw Pillows,Home & Kitchen,68.34,587,55.0,3.6666666666666665,15.0,219.50933333333333,189.4415631898384,0.0,8,False
588,Wireless Charger,Electronics,627.95,588,80.0,5.714285714285714,14.0,423.80642857142857,342.4105910162679,0.0,8,False
589,Wireless Presenter,Electronics,108.21,589,21.0,3.0,7.0,372.6385714285714,261.190903327341,0.0,8,False
590,USB-C Hub,Electronics,477.37,590,36.0,4.5,8.0,457.1275,368.16801338325337,0.0,8,False
591,Wireless Earbuds,Electronics,595.0,591,16.0,2.6666666666666665,6.0,502.02666666666664,316.58766290976445,0.0,8,False
592,Electric Kettle,Home & Kitchen,300.03,592,39.0,6.5,6.0,554.5683333333333,246.58190715595234,0.0,8,False
593,Desk Organizer,Accessories,276.04,593,53.0,4.416666666666667,12.0,430.4766666666667,274.56663487736233,0.0,8,False
594,Screen Protector,Accessories,878.54,594,26.0,2.888888888888889,9.0,348.8488888888889,240.6130657011608,0.0,8,False
595,Desk Lamp,Home & Kitchen,556.46,595,19.0,3.8,5.0,404.59000000000003,264.75032728969387,0.0,8,False
596,4K Monitor,Electronics,377.25,596,34.0,4.857142857142857,7.0,370.5214285714286,274.81835318555244,0.0,8,False
597,Water Bottle,Home & Kitchen,550.65,597,52.0,5.2,10.0,412.912,318.88600463349144,0.0,8,False
598,File Cabinet,Furniture,388.2,598,35.0,4.375,8.0,285.8925,297.3860206989273,0.0,8,False
599,Webcam HD,Electronics,613.17,599,61.0,6.1,10.0,430.7900000000001,313.15875640178274,0.0,8,False
600,Keyboard Wrist Rest,Accessories,859.22,600,65.0,5.0,13.0,504.93,393.8527052930659,0.0,8,False
601,Office Chair,Furniture,266.88,501,66.0,4.4,15.0,292.85266666666666,314.07601969829506,0.0,8,False
602,Coffee Maker,Home & Kitchen,187.49,502,55.0,4.583333333333333,12.0,488.81333333333333,274.8819144926627,0.0,8,False
603,Document Scanner,Electronics,213.22,503,53.0,4.416666666666667,12.0,353.46166666666664,397.1488298503662,0.0,8,False
604,Desk Mat,Accessories,769.1,504,3.0,3.0,1.0,793.39,0.0,0.0,8,False
605,Tablet Stand,Accessories,379.32,505,44.0,3.6666666666666665,12.0,278.16083333333336,201.7869031455228,0.0,8,False
606,Drawer Unit,Furniture,451.58,506,42.0,5.25,8.0,536.26875,317.7856492955815,0.0,8,False
607,Bath Towels,Home & Kitchen,461.6,507,67.0,5.583333333333333,12.0,440.34916666666663,276.0667299588118,0.0,8,False
608,External SSD,Electronics,661.12,508,23.0,4.6,5.0,652.428,364.6224008066427,0.0,8,False
609,Computer Speakers,Electronics,457.84,509,31.0,5.166666666666667,6.0,516.74,286.2657042679056,0.0,8,False
610,Gaming Keyboard,Electronics,525.35,510,56.0,3.5,16.0,302.680625,295.190904364588,0.0,8,False
611,Gaming Mouse Pad,Accessories,47.42,511,19.0,2.7142857142857144,7.0,308.1557142857143,371.30644297566135,0.0,8,False
612,Rice Cooker,Home & Kitchen,113.93,512,31.0,4.428571428571429,7.0,230.95857142857145,256.7585526279875,0.0,8,False
613,Phone Grip,Accessories,189.01,513,37.0,4.625,8.0,321.3075,290.975091656117,0.0,8,False
614,Toaster Oven,Home & Kitchen,983.86,514,40.0,5.0,8.0,242.57875,204.91935859451084,0.0,8,False
615,Laptop Stand,Accessories,179.19,515,42.0,4.2,10.0,430.14300000000003,303.407524298774,0.0,8,False
616,Mechanical Keyboard,Electronics,323.94,516,44.0,6.285714285714286,7.0,259.6871428571429,195.66022681460547,0.0,8,False
617,Food Processor,Home & Kitchen,628.23,517,46.0,5.75,8.0,413.88625,327.86656052805995,0.0,8,False
618,Monitor Stand,Furniture,695.11,518,53.0,3.533333333333333,15.0,389.196,333.55989551674656,0.0,8,False
619,Laptop Sleeve,Accessories,212.23,519,33.0,5.5,6.0,622.165,331.8560449803499,0.0,8,False
620,Wireless Mouse,Electronics,989.63,520,30.0,4.285714285714286,7.0,437.8885714285714,430.6756554697348,0.0,8,False
621,Power Strip,Electronics,780.5,521,34.0,3.7777777777777777,9.0,433.5288888888889,328.9610855194138,0.0,8,False
622,Microphone,Electronics,147.05,522,28.0,9.333333333333334,3.0,711.2533333333334,63.86703557652679,0.0,8,False
623,Bookshelf,Furniture,661.53,523,76.0,5.846153846153846,13.0,405.31692307692305,327.506512718567,0.0,8,False
624,Portable Charger,Accessories,8.57,524,52.0,4.7272727272727275,11.0,302.4654545454545,310.6899467109818,0.0,8,False
625,Bluetooth Headphones,Electronics,457.98,525,34.0,4.25,8.0,450.35249999999996,303.3794946338425,0.0,8,False
626,Noise Cancelling Headset,Electronics,197.13,526,78.0,5.571428571428571,14.0,420.30071428571426,351.81410971102093,0.0,8,False
627,Smart Watch,Electronics,910.75,527,32.0,3.5555555555555554,9.0,333.61333333333334,305.62459836374427,0.0,8,False
628,Cable Organizer,Accessories,578.01,528,33.0,5.5,6.0,263.2966666666667,289.3010921283684,0.0,8,False
629,Storage Containers,Home & Kitchen,731.75,529,63.0,6.3,10.0,317.353,367.9990472526918,0.0,8,False
630,Kitchen Blender,Home & Kitchen,828.03,530,85.0,5.0,17.0,267.9523529411765,251.76751526779157,0.0,8,False
631,Wall Clock,Home & Kitchen,821.44,531,45.0,4.090909090909091,11.0,460.31454545454545,381.1808065043054,0.0,8,False
632,Storage Shelf,Furniture,826.55,532,83.0,4.368421052631579,19.0,260.3410526315789,283.02459747627626,0.0,8,False
633,WiFi Router,Electronics,232.49,533,32.0,4.0,8.0,251.0625,274.9441761391885,0.0,8,False
634,Air Purifier,Home & Kitchen,738.34,534,55.0,4.230769230769231,13.0,337.0907692307692,302.67192900513965,0.0,8,False
635,Smartphone Case,Accessories,265.05,535,35.0,3.888888888888889,9.0,293.69,347.93868939081784,0.0,8,False
636,Standing Desk,Furniture,178.87,536,49.0,3.769230769230769,13.0,293.03769230769234,307.99629787152327,0.0,8,False
637,Throw Pillows,Home & Kitchen,997.33,537,68.0,4.533333333333333,15.0,368.84866666666665,350.36878370952974,0.0,8,False
638,Wireless Charger,Electronics,657.05,538,34.0,5.666666666666667,6.0,214.01,203.7465504002461,0.0,8,False
639,Wireless Presenter,Electronics,432.07,539,41.0,4.555555555555555,9.0,368.72777777777776,303.7853313928183,0.0,8,False
640,USB-C Hub,Electronics,634.32,540,53.0,5.3,10.0,331.389,304.13167091647074,0.0,8,False
641,Wireless Earbuds,Electronics,337.94,541,51.0,4.636363636363637,11.0,506.36909090909097,387.04050610897417,0.0,8,False
642,Electric Kettle,Home & Kitchen,824.43,542,38.0,3.8,10.0,275.79200000000003,320.84637049875164,0.0,8,False
643,Desk Organizer,Accessories,823.99,543,30.0,5.0,6.0,425.93666666666667,388.1470372766829,0.0,8,False
644,Screen Protector,Accessories,372.06,544,28.0,4.666666666666667,6.0,246.84166666666667,228.66704252398654,0.0,8,False
645,Desk Lamp,Home & Kitchen,893.24,545,39.0,5.571428571428571,7.0,594.3442857142857,277.0505718490846,0.0,8,False
646,4K Monitor,Electronics,128.9,546,42.0,6.0,7.0,457.93,286.3597965264444,0.0,8,False
647,Water Bottle,Home & Kitchen,292.15,547,50.0,6.25,8.0,417.7575,403.7714156284115,0.0,8,False
648,File Cabinet,Furniture,951.43,548,38.0,4.222222222222222,9.0,500.9333333333333,368.91546175919495,0.0,8,False
649,Webcam HD,Electronics,612.05,549,30.0,6.0,5.0,388.066,294.80410093823315,0.0,8,False
650,Keyboard Wrist Rest,Accessories,583.16,550,31.0,5.166666666666667,6.0,328.385,325.43840914987277,0.0,8,False
651,Office Chair,Furniture,593.76,551,46.0,5.111111111111111,9.0,245.49333333333334,218.50125079733525,0.0,8,False
652,Coffee Maker,Home & Kitchen,196.89,552,34.0,4.25,8.0,614.38,303.69255379177713,0.0,8,False
653,Document Scanner,Electronics,340.41,553,43.0,4.3,10.0,468.245,342.60631032166094,0.0,8,False
654,Desk Mat,Accessories,466.2,554,37.0,3.7,10.0,314.356,404.4090625207216,0.0,8,False
655,Tablet Stand,Accessories,987.21,555,79.0,4.9375,16.0,364.396875,308.02850951859955,0.0,8,False
656,Drawer Unit,Furniture,762.16,556,63.0,5.25,12.0,463.5425,305.34113894060437,0.0,8,False
657,Bath Towels,Home & Kitchen,623.66,557,50.0,5.555555555555555,9.0,523.4233333333334,402.5352019389112,0.0,8,False
658,External SSD,Electronics,524.39,558,55.0,4.583333333333333,12.0,441.5116666666667,351.0577339680581,0.0,8,False
659,Computer Speakers,Electronics,70.66,559,63.0,3.5,18.0,380.23,329.96908855224615,0.0,8,False
660,Gaming Keyboard,Electronics,819.44,560,34.0,3.7777777777777777,9.0,539.8533333333332,355.65663321524033,0.0,8,False
661,Gaming Mouse Pad,Accessories,884.66,561,28.0,4.0,7.0,298.3,312.45325687746214,0.0,8,False
662,Rice Cooker,Home & Kitchen,811.98,562,44.0,4.888888888888889,9.0,361.9588888888889,333.87507837679516,0.0,8,False
663,Phone Grip,Accessories,588.31,563,45.0,5.0,9.0,415.0488888888889,322.56827627823407,0.0,8,False
